SYMC_YEAST,0.57,0.44,0.42,0.2,0.5,0,0.54,0.22,0,CYT
MET2_YEAST,0.4,0.47,0.48,0.18,0.5,0,0.46,0.22,0,CYT
MT17_YEAST,0.34,0.54,0.54,0.13,0.5,0,0.52,0.22,0,CYT
METE_YEAST,0.29,0.46,0.54,0.27,0.5,0,0.49,0.22,0,CYT
MLP1_YEAST,0.46,0.55,0.61,0.13,0.5,0,0.47,0.22,0,CYT
MTD1_YEAST,0.57,0.4,0.48,0.24,0.5,0,0.55,0.22,0,CYT
MYS1_YEAST,0.58,0.38,0.4,0.21,0.5,0,0.5,0.22,0,CYT
MYS2_YEAST,0.53,0.41,0.5,0.24,1,0,0.47,0.22,0,CYT
MYS4_YEAST,0.43,0.4,0.5,0.18,0.5,0,0.5,0.28,0,CYT
NAB1_YEAST,0.49,0.6,0.55,0.17,0.5,0,0.44,0.22,0,CYT
NAM7_YEAST,0.37,0.41,0.45,0.14,0.5,0,0.47,0.22,0,CYT
NAT1_YEAST,0.5,0.36,0.53,0.41,0.5,0,0.55,0.36,0,CYT
NAT2_YEAST,0.59,0.58,0.39,0.52,0.5,0,0.5,0.31,0,CYT
NIN1_YEAST,0.47,0.5,0.55,0.19,0.5,0,0.62,0.22,0,CYT
NIP1_YEAST,0.35,0.5,0.44,0.27,0.5,0,0.51,0.22,0,CYT
NMT_YEAST,0.49,0.44,0.51,0.18,0.5,0,0.52,0.27,0,CYT
TREA_YEAST,0.29,0.34,0.55,0.24,0.5,0,0.51,0.22,0,CYT
PABP_YEAST,0.28,0.48,0.56,0.16,0.5,0,0.48,0.26,0,CYT
PAN1_YEAST,0.69,0.39,0.52,0.12,0.5,0,0.38,0.35,0,CYT
PAS1_YEAST,0.56,0.48,0.5,0.3,0.5,0,0.51,0.22,0,CYT
IPB2_YEAST,0.45,0.46,0.61,0.2,0.5,0,0.62,0.22,0,CYT
DCP1_YEAST,0.49,0.45,0.53,0.16,0.5,0,0.49,0.31,0,CYT
PDC2_YEAST,0.51,0.46,0.57,0.25,0.5,0,0.53,0.22,0,CYT
DCP2_YEAST,0.49,0.45,0.46,0.18,0.5,0,0.49,0.31,0,CYT
DCP3_YEAST,0.52,0.46,0.51,0.18,0.5,0,0.5,0.22,0,CYT
CNA1_YEAST,0.55,0.59,0.52,0.1,0.5,0,0.53,0.22,0,CYT
CNA2_YEAST,0.39,0.58,0.5,0.1,0.5,0,0.51,0.25,0,CYT
K6P1_YEAST,0.57,0.49,0.5,0.2,0.5,0,0.51,0.28,0,CYT
K6P2_YEAST,0.62,0.43,0.49,0.29,0.5,0,0.5,0.27,0,CYT
6P2K_YEAST,0.45,0.41,0.49,0.14,1,0,0.53,0.3,0,CYT
PROF_YEAST,0.47,0.49,0.6,0.15,0.5,0,0.38,0.22,0,CYT
G6PI_YEAST,0.46,0.46,0.53,0.23,0.5,0,0.51,0.22,0,CYT
PGK_YEAST,0.48,0.42,0.48,0.19,0.5,0,0.58,0.22,0,CYT
PGM1_YEAST,0.43,0.45,0.53,0.19,0.5,0,0.56,0.22,0,CYT
PGM2_YEAST,0.28,0.36,0.55,0.15,0.5,0,0.57,0.22,0,CYT
PNPP_YEAST,0.38,0.62,0.52,0.14,0.5,0,0.53,0.22,0,CYT
MANA_YEAST,0.55,0.51,0.54,0.2,0.5,0,0.56,0.22,0,CYT
PPCK_YEAST,0.45,0.47,0.53,0.15,0.5,0,0.52,0.27,0,CYT
PPX1_YEAST,0.51,0.48,0.46,0.29,0.5,0,0.54,0.22,0,CYT
PRCG_YEAST,0.55,0.63,0.54,0.16,0.5,0,0.45,0.27,0,CYT
PRCE_YEAST,0.46,0.62,0.54,0.25,0.5,0,0.46,0.22,0,CYT
PRCD_YEAST,0.53,0.59,0.48,0.14,0.5,0,0.51,0.22,0,CYT
PRCH_YEAST,0.42,0.53,0.57,0.17,0.5,0,0.49,0.22,0,CYT
PRC2_YEAST,0.52,0.46,0.56,0.2,0.5,0,0.5,0.22,0,CYT
PRC6_YEAST,0.53,0.43,0.57,0.24,0.5,0,0.39,0.28,0,CYT
PROB_YEAST,0.56,0.48,0.5,0.17,0.5,0,0.51,0.26,0,CYT
PROC_YEAST,0.77,0.57,0.45,0.17,0.5,0,0.53,0.22,0,CYT
PRC8_YEAST,0.45,0.45,0.52,0.17,0.5,0,0.54,0.22,0,CYT
PRC5_YEAST,0.28,0.51,0.55,0.19,0.5,0,0.57,0.22,0,CYT
PRC3_YEAST,0.51,0.51,0.56,0.28,0.5,0,0.54,0.27,0,CYT
PRC9_YEAST,0.48,0.56,0.49,0.32,0.5,0,0.5,0.22,0,CYT
PRT1_YEAST,0.59,0.46,0.48,0.46,0.5,0,0.49,0.22,0,CYT
PTP1_YEAST,0.53,0.45,0.53,0.18,0.5,0,0.42,0.22,0,CYT
PTP2_YEAST,0.45,0.27,0.5,0.33,0.5,0,0.53,0.26,0,CYT
PUB1_YEAST,0.48,0.5,0.56,0.11,0.5,0,0.33,0.22,0,CYT
PRCF_YEAST,0.35,0.47,0.53,0.19,0.5,0,0.48,0.22,0,CYT
PRCZ_YEAST,0.48,0.48,0.56,0.18,0.5,0,0.58,0.22,0,CYT
PYC1_YEAST,0.46,0.43,0.5,0.24,0.5,0,0.48,0.31,0,CYT
PYC2_YEAST,0.43,0.46,0.5,0.21,0.5,0,0.49,0.34,0,CYT
KPYK_YEAST,0.61,0.55,0.51,0.26,0.5,0,0.52,0.22,0,CYT
RAM1_YEAST,0.59,0.47,0.51,0.53,0.5,0,0.53,0.26,0,CYT
RAM2_YEAST,0.4,0.6,0.5,0.16,0.5,0,0.51,0.22,0,CYT
RAS1_YEAST,0.61,0.46,0.54,0.11,0.5,0,0.47,0.22,0,CYT
RAS2_YEAST,0.66,0.55,0.54,0.18,0.5,0,0.43,0.22,0,CYT
RHO1_YEAST,0.6,0.48,0.46,0.32,0.5,0,0.4,0.33,0,CYT
RHO2_YEAST,0.64,0.44,0.51,0.35,0.5,0,0.53,0.22,0,CYT
RNA1_YEAST,0.45,0.52,0.5,0.12,0.5,0,0.6,0.22,0,CYT
RS3A_YEAST,0.38,0.4,0.59,0.25,0.5,0,0.44,0.22,0,CYT
RS3B_YEAST,0.39,0.39,0.59,0.25,0.5,0,0.45,0.22,0,CYT
R13A_YEAST,0.54,0.55,0.56,0.14,0.5,0,0.5,0.25,0,CYT
RL18_YEAST,0.45,0.5,0.57,0.29,0.5,0,0.44,0.11,0,CYT
RL18_YEAST,0.45,0.5,0.57,0.29,0.5,0,0.44,0.11,0,CYT
RS24_YEAST,0.61,0.38,0.57,0.36,0.5,0,0.44,0.21,0,CYT
RS24_YEAST,0.61,0.38,0.57,0.36,0.5,0,0.44,0.21,0,CYT
R17A_YEAST,0.43,0.33,0.54,0.37,0.5,0,0.38,0.16,0,CYT
R17B_YEAST,0.43,0.33,0.54,0.37,0.5,0,0.38,0.16,0,CYT
R61A_YEAST,0.51,0.39,0.58,0.19,0.5,0,0.47,0.22,0,CYT
RL1_YEAST,0.35,0.33,0.48,0.42,0.5,0,0.47,0.43,0,CYT
RL15_YEAST,0.46,0.35,0.69,0.18,0.5,0,0.3,0.25,0,CYT
RL15_YEAST,0.46,0.35,0.69,0.18,0.5,0,0.3,0.25,0,CYT
R14A_YEAST,0.57,0.43,0.52,0.3,0.5,0,0.37,0.11,0,CYT
R14B_YEAST,0.57,0.43,0.52,0.3,0.5,0,0.37,0.11,0,CYT
RL12_YEAST,0.59,0.51,0.48,0.12,0.5,0,0.54,0.31,0,CYT
RL12_YEAST,0.59,0.51,0.48,0.12,0.5,0,0.54,0.31,0,CYT
RL16_YEAST,0.61,0.53,0.59,0.17,0.5,0,0.44,0.28,0,CYT
RL1A_YEAST,0.61,0.48,0.56,0.19,0.5,0,0.53,0.31,0,CYT
RL1A_YEAST,0.61,0.48,0.56,0.19,0.5,0,0.53,0.31,0,CYT
R16A_YEAST,0.44,0.56,0.52,0.18,0.5,0,0.5,0.11,0,CYT
R16B_YEAST,0.36,0.56,0.52,0.18,0.5,0,0.45,0.16,0,CYT
RL17_YEAST,0.37,0.44,0.64,0.48,0.5,0,0.36,0.27,0,CYT
RL19_YEAST,0.72,0.37,0.63,0.38,0.5,0,0.4,0.14,0,CYT
RL19_YEAST,0.72,0.37,0.63,0.38,0.5,0,0.4,0.14,0,CYT
RL25_YEAST,0.44,0.36,0.64,0.45,0.5,0,0.53,0.11,0,CYT
RL27_YEAST,0.58,0.45,0.55,0.27,0.5,0,0.48,0.11,0,CYT
RL2_YEAST,0.63,0.64,0.45,0.26,0.5,0,0.43,0.22,0,CYT
RL2_YEAST,0.63,0.64,0.45,0.26,0.5,0,0.43,0.22,0,CYT
RL3A_YEAST,0.43,0.33,0.67,0.12,0.5,0,0.45,0.23,0,CYT
RL3B_YEAST,0.43,0.33,0.67,0.12,0.5,0,0.43,0.23,0,CYT
RL3E_YEAST,0.58,0.44,0.5,0.26,0.5,0,0.52,0.22,0,CYT
RL34_YEAST,0.38,0.43,0.53,0.22,0.5,0,0.48,0.11,0,CYT
R37A_YEAST,0.4,0.45,0.61,0.29,0.5,0,0.44,0.22,0,CYT
R37B_YEAST,0.4,0.45,0.61,0.29,0.5,0,0.44,0.22,0,CYT
RL44_YEAST,0.34,0.34,0.65,0.4,0.5,0,0.32,0.16,0,CYT
RL44_YEAST,0.34,0.34,0.65,0.4,0.5,0,0.32,0.16,0,CYT
RL46_YEAST,0.43,0.22,0.79,0.79,0.5,0,0.22,0,0,CYT
RL41_YEAST,0.35,0.21,1,0.8,0.5,0,0.13,0.01,0,CYT
RL41_YEAST,0.35,0.21,1,0.8,0.5,0,0.13,0.01,0,CYT
RL4A_YEAST,0.56,0.35,0.47,0.41,0.5,0,0.5,0.22,0,CYT
RL4B_YEAST,0.56,0.35,0.47,0.35,0.5,0,0.52,0.22,0,CYT
RL6_YEAST,0.54,0.44,0.55,0.48,0.5,0,0.47,0.22,0,CYT
RL71_YEAST,0.35,0.39,0.56,0.2,0.5,0,0.49,0.41,0,CYT
RL9_YEAST,0.48,0.46,0.58,0.16,0.5,0,0.45,0.22,0,CYT
RLA0_YEAST,0.48,0.55,0.48,0.1,0.5,0,0.55,0.22,0,CYT
RLA1_YEAST,0.66,0.6,0.52,0.19,0.5,0,0.69,0.22,0,CYT
RLA2_YEAST,0.69,0.54,0.55,0.23,0.5,0,0.73,0.22,0,CYT
RLA3_YEAST,0.73,0.6,0.47,0.2,0.5,0,0.72,0.22,0,CYT
RLA4_YEAST,0.78,0.82,0.56,0.21,0.5,0,0.69,0.22,0,CYT
RS6_YEAST,0.46,0.33,0.45,0.22,0.5,0,0.41,0.37,0,CYT
R19A_YEAST,0.52,0.43,0.61,0.22,0.5,0,0.45,0.22,0,CYT
R19B_YEAST,0.52,0.43,0.61,0.22,0.5,0,0.45,0.22,0,CYT
RS41_YEAST,0.32,0.44,0.54,0.21,0.5,0,0.4,0.19,0,CYT
RS41_YEAST,0.32,0.44,0.54,0.21,0.5,0,0.4,0.19,0,CYT
RS15_YEAST,0.48,0.41,0.52,0.33,0.5,0,0.51,0.26,0,CYT
RS22_YEAST,0.46,0.39,0.54,0.22,0.5,0,0.48,0.25,0,CYT
RS22_YEAST,0.46,0.39,0.54,0.22,0.5,0,0.48,0.25,0,CYT
RS21_YEAST,0.42,0.5,0.64,0.13,0.5,0,0.49,0.22,0,CYT
R26A_YEAST,0.46,0.54,0.59,0.41,0.5,0,0.53,0.21,0,CYT
R26B_YEAST,0.46,0.54,0.59,0.41,0.5,0,0.53,0.21,0,CYT
R271_YEAST,0.39,0.65,0.57,0.19,0.5,0,0.44,0.25,0,CYT
R272_YEAST,0.39,0.65,0.57,0.19,0.5,0,0.43,0.25,0,CYT
RS28_YEAST,0.38,0.5,0.52,0.44,0.5,0,0.54,0.11,0,CYT
RS28_YEAST,0.38,0.5,0.52,0.44,0.5,0,0.54,0.11,0,CYT
RS3_YEAST,0.51,0.52,0.58,0.17,0.5,0,0.47,0.28,0,CYT
RS31_YEAST,0.57,0.48,0.54,0.22,0.5,0,0.5,0.11,0,CYT
RS33_YEAST,0.5,0.5,0.62,0.23,0.5,0,0.35,0.11,0,CYT
RS37_YEAST,0.41,0.49,0.65,0.28,0.5,0,0.59,0.57,0,CYT
